FeatureID,FeatureName,Cluster 08 Average,Cluster 08 Log2 Fold Change,Cluster 08 P-Value
ENSGACG00000004257,gfi1ab,2.923815693300651,5.4672308790361175,2.455727377081393e-33
ENSGACG00000004690,si:ch1073-406l10.2,8.663197502750833,5.287525459286727,7.858636855690559e-31
ENSGACG00000006793,gadd45ga,6.182612665148549,4.406291008281237,2.0298862574785634e-17
ENSGACG00000005291,ENSGACG00000005291,2.6200706111452696,4.15000292549709,2.2122902274696888e-14
ENSGACG00000020414,h2afx,3.7962749718320667,4.010213826012647,4.896878727495033e-13
ENSGACG00000010902,si:ch211-210c8.7,1.267220174311371,3.271210912301504,4.716574671121339e-07
ENSGACG00000007536,ENSGACG00000007536,5.079651799449575,2.9818189647259064,1.9180193776246753e-05
ENSGACG00000005778,dap1b,4.8109127994574905,2.3874376402385162,0.006032004409783927
ENSGACG00000019805,btg1,2.9448193425986298,1.4932906729242008,0.49253457612630114
ENSGACG00000014618,h2afva,3.677254292476855,1.379842689424584,0.6439653250065233
ENSGACG00000000082,ENSGACG00000000082,1.2919937093807814,1.1886382935768924,0.8380759649654278
ENSGACG00000015628,ENSGACG00000015628,1.275837056074644,1.1317398043573315,0.8938402869899785
ENSGACG00000005090,ENSGACG00000005090,2.068590178295782,1.0911347460314877,0.9290439184074665
ENSGACG00000005726,pcna,1.1810513566786385,1.0937143078076605,0.9306538769454032
ENSGACG00000007379,stmn1b,2.421882330589985,1.0846854911534416,0.9322727389734059
ENSGACG00000003574,rpl35,13.322237761130634,0.32929448468995837,1
ENSGACG00000004055,rpl6,10.940208508695786,0.30909136332220477,1
ENSGACG00000001108,ENSGACG00000001108,6.4405805629365425,0.3729603735991165,1
ENSGACG00000001066,ENSGACG00000001066,1.498798871699339,0.6340629526333471,1
ENSGACG00000008736,rps24,16.150729199925074,0.34829815163828703,1
ENSGACG00000010801,ENSGACG00000010801,4.53786535858377,0.2269747141768783,1
ENSGACG00000011558,rps27a,28.813775506165303,0.6021451624238958,1
ENSGACG00000003262,snrpb,1.2128261081807086,0.5909758468400249,1
ENSGACG00000003568,ENSGACG00000003568,1.1525079358377959,0.06242448845507631,1
ENSGACG00000003895,rps23,13.107354272159007,0.3556078350101113,1
ENSGACG00000004372,rpl22,10.187308464629787,0.7351519789817029,1
ENSGACG00000004926,rps10,17.93765505558386,0.5142062466847501,1
ENSGACG00000005189,rplp2,10.048361246197006,0.1367667020355885,1
ENSGACG00000007041,rpl29,7.006063428651348,0.37399538687275236,1
ENSGACG00000000741,rps26,11.689338666990354,0.2931913331118565,1
ENSGACG00000008496,rplp0,9.883563382474406,0.22612854477905664,1
ENSGACG00000003288,rpl38,4.259970921718208,0.2106404270399116,1
ENSGACG00000006059,RPL19,6.169148787393435,0.34690591859410524,1
ENSGACG00000016153,rpl9,14.765026901368696,0.3750538642197836,1
ENSGACG00000016482,hmgb2a,1.9592634909242528,0.1915681054246141,1
ENSGACG00000019181,rps15a,20.09726104750422,0.35868274005383016,1
ENSGACG00000019097,prdx2,2.405187122173643,0.2563983488841659,1
ENSGACG00000017861,rps6,10.543831947585218,0.13384380928276762,1
ENSGACG00000017164,rps3a,16.361842803125267,0.4188332135862609,1
ENSGACG00000019739,cct4,1.1034994208091793,0.0866787250000185,1
ENSGACG00000004038,psma3,1.1476609398459545,0.03699930816507446,1
ENSGACG00000007324,ENSGACG00000007324,1.2769141662950532,0.7541096828876237,1
