FeatureID,FeatureName,Cluster 07 Average,Cluster 07 Log2 Fold Change,Cluster 07 P-Value
ENSGACG00000004373,dkc1,1.6169025435398237,1.9139485494133022,4.481402106223076e-08
ENSGACG00000008815,nop56,1.5154321574722072,1.6752890416254567,3.899214890734384e-06
ENSGACG00000009568,snu13a,1.1403689081542816,1.6222036795593096,9.917917121147328e-06
ENSGACG00000005841,ENSGACG00000005841,1.3075236601804456,1.4999936150409288,6.927734012376148e-05
ENSGACG00000001460,ENSGACG00000001460,1.8064120587703674,1.2448430729656024,0.001911359006915396
ENSGACG00000017191,eef1da,2.8743809725137566,1.1304153263806889,0.006500800093164653
ENSGACG00000015499,rplp2l,10.481992075186108,1.1080320354368665,0.008104754429662886
ENSGACG00000007536,ENSGACG00000007536,1.361616667440426,1.071655097768625,0.01193987717771713
ENSGACG00000020494,cct6a,1.0457061454493157,0.9657091701703502,0.030178986276701042
ENSGACG00000009280,ENSGACG00000009280,9.896996440549687,0.9520266621741702,0.03348041040579957
ENSGACG00000012539,rpl22l1,2.490578206716753,0.9412534244581517,0.0368451563900361
ENSGACG00000017491,rpl12,18.533570614995647,0.9256039799650368,0.04160616022175745
ENSGACG00000014681,CCT2,1.6901304921434706,0.924197787505121,0.042269272952429306
ENSGACG00000010080,cct3,1.6052191899309503,0.9038688716392757,0.049612971582699256
ENSGACG00000003641,ahcy,1.0544456619283942,0.8675509410164187,0.06503248137859796
ENSGACG00000014559,rpl3,11.78703187278829,0.8230313721484599,0.08789842959785998
ENSGACG00000001108,ENSGACG00000001108,8.122966590207064,0.822152190411074,0.08849118290852913
ENSGACG00000004591,ENSGACG00000004591,1.0210515094872838,0.7699964642649163,0.1226150541265952
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,2.826267634423672,0.7677535216481262,0.12365522768537106
ENSGACG00000003572,pabpc1a,1.7711780081231352,0.7589785707184454,0.13020243722824396
ENSGACG00000004968,rpl4,2.8742889776034506,0.73239777410768,0.15271136376415548
ENSGACG00000010916,rps12,16.508946628979235,0.7298049217821232,0.15460076486104513
ENSGACG00000009310,rpl13a,24.271661150427654,0.7240963950700907,0.16040553754985587
ENSGACG00000009066,tcp1,1.2414713145806735,0.7177692759273844,0.16699073346834406
ENSGACG00000019847,cct7,1.7568268021153852,0.7133467573895881,0.17112134682783658
ENSGACG00000009225,ENSGACG00000009225,3.1443860342621286,0.7118205421816018,0.17225553332946694
ENSGACG00000013530,hsp90ab1,11.982153077547505,0.7052277957850461,0.17839319672163784
ENSGACG00000017861,rps6,14.613299507211961,0.7032349707404508,0.18054383638682045
ENSGACG00000010761,rps9,19.32647474692383,0.699561350217516,0.1841725376612323
ENSGACG00000007041,rpl29,8.223333037351006,0.6968659339164254,0.18693057908518648
ENSGACG00000003336,ENSGACG00000003336,19.011392179125473,0.6903830389087289,0.19232783928986558
ENSGACG00000013073,rpl10,13.368608370770575,0.6896318820268776,0.193324820368439
ENSGACG00000002182,ENSGACG00000002182,23.393661726466338,0.674039698284993,0.2097340240592034
ENSGACG00000003895,rps23,15.332791700715886,0.6693591542166337,0.21509398808157246
ENSGACG00000015402,eef1b2,7.90475466296102,0.667443146337531,0.21709146145800562
ENSGACG00000017702,eef1g,8.21385756158948,0.6616782964455532,0.22263058612860465
ENSGACG00000016489,rps8a,17.746094182775522,0.658390203496606,0.22659845740410778
ENSGACG00000015957,RPL7A,23.651247475323387,0.6573868945175692,0.22760692759042678
ENSGACG00000007379,stmn1b,1.726744466445294,0.6585282276120247,0.22957200426304408
ENSGACG00000007990,RPS17,3.3798930046457167,0.6553927252133307,0.22997507725184807
ENSGACG00000002118,rpl11,10.81289776755711,0.6543196535253157,0.23103005148302225
ENSGACG00000008021,uba52,12.674690762331744,0.6524141638435905,0.2337531694650781
ENSGACG00000006703,rps13,11.029177801686727,0.6517323895052543,0.2345198024595537
ENSGACG00000011913,rps7,20.47199537005525,0.6413597826499129,0.2471645674678213
ENSGACG00000003476,rps19,15.71585850723044,0.6380920769180367,0.2512183806349307
ENSGACG00000006018,rpsa,17.214179611385717,0.6352381066109096,0.25426762924250884
ENSGACG00000002835,rps5,17.41518849040452,0.6286907141516265,0.26154665148750506
ENSGACG00000007961,rpl15,9.161865112293729,0.6251275715014604,0.2659385829798366
ENSGACG00000014635,rpl27,18.843409472906554,0.6236020102107962,0.26812745675870187
ENSGACG00000012793,ENSGACG00000012793,4.346115547590571,0.6197175235891645,0.2724188029772945
ENSGACG00000006523,RPL27A,12.428052407801118,0.6069291555871121,0.28780567044992655
ENSGACG00000016123,rpl37,10.253844697627008,0.6033111225346355,0.2926788747927611
