FeatureID,FeatureName,Cluster 05 Average,Cluster 05 Log2 Fold Change,Cluster 05 P-Value
ENSGACG00000006925,kpna2,2.4761367869679143,3.645501781941483,8.079623694137458e-23
ENSGACG00000002518,cdk1,1.4914572187029342,3.5793119484575193,3.4040623884222416e-22
ENSGACG00000003290,ube2c,1.1716029497818787,3.436776389497526,9.469437697859938e-20
ENSGACG00000016770,dut,1.3048755618323187,2.908273851246336,2.015022299480874e-13
ENSGACG00000012635,ENSGACG00000012635,2.5171437445218956,2.3913994896369832,2.408069226177872e-08
ENSGACG00000003471,tubb2b,2.306470500088316,2.1718843886016552,1.3394353775932949e-06
ENSGACG00000008983,ENSGACG00000008983,4.3769801319180965,2.1552005195898416,1.7272629162746743e-06
ENSGACG00000006417,tuba8l3,1.4393442101447496,2.127097434625914,2.870888806664157e-06
ENSGACG00000008411,ENSGACG00000008411,2.9571142266114885,1.9984015183524924,1.9574704950762223e-05
ENSGACG00000016482,hmgb2a,5.449482934277854,1.8864988213458744,9.362697128497778e-05
ENSGACG00000007379,stmn1b,2.8687784055472867,1.4439897972593934,0.010629302910462384
ENSGACG00000001500,tspo,1.1487073984809058,1.3585073569126616,0.021382129065253535
ENSGACG00000017166,mpx,2.205661729434778,1.3560792378340012,0.0216496985927866
ENSGACG00000014618,h2afva,3.402210578395329,1.3564821288647253,0.02168738761823898
ENSGACG00000009214,cpa1,8.768141836656946,1.348340670588128,0.022772397366797918
ENSGACG00000012927,ENSGACG00000012927,103.64200969587161,1.3377001800089747,0.024804072239961776
ENSGACG00000000675,lta4h,6.448002350717302,1.26133145193974,0.04269532638956673
ENSGACG00000011880,pygl,5.292460459310733,1.2564030327327282,0.04405811172198228
ENSGACG00000017200,taldo1,14.357219288941478,1.254476482757755,0.044337336032081696
ENSGACG00000004060,dynll1,1.5717625105794812,1.2213476757252728,0.056147987514853476
ENSGACG00000005566,ENSGACG00000005566,7.932625076494573,1.2047647591289878,0.06240822668376643
ENSGACG00000015634,scinlb,4.101379204690713,1.1900963400169309,0.06873734053518873
ENSGACG00000020547,alox5ap,3.952045534264964,1.1536365682181209,0.08620658485549101
ENSGACG00000011811,COX7A2,1.8227592632744762,1.124734539105443,0.10210148620880612
ENSGACG00000003568,ENSGACG00000003568,2.2005358597405307,1.09198924865346,0.12210686043319252
ENSGACG00000013555,coro1a,5.869291662236739,1.0722296538423124,0.13638044390029572
ENSGACG00000011886,rap1aa,1.4656570079085542,1.0724503982564468,0.13649080201447633
ENSGACG00000004882,ENSGACG00000004882,5.663231700527982,1.0542598162023404,0.1518243182219004
ENSGACG00000007839,mmp25b,1.9386039183644739,1.044923081451416,0.15866714545201613
ENSGACG00000005864,gapdhs,4.247637353299914,1.0395743536365252,0.16263869953883892
ENSGACG00000000834,npsn,4.575863876054907,1.0189049334385945,0.18074888803198366
ENSGACG00000009950,tpi1b,1.208509211580462,1.0103668629006903,0.18850099620744104
ENSGACG00000010752,cd63,4.294453629840709,0.9974852851977245,0.1997780487618543
ENSGACG00000000860,ENSGACG00000000860,14.394467275386344,0.9943320924897003,0.20221952780009125
ENSGACG00000016070,ENSGACG00000016070,14.780616125686336,0.9820656671090648,0.21507242645106214
ENSGACG00000020286,prdx5,2.4158223868989332,0.9813217535471651,0.2168066848278019
ENSGACG00000014908,arl6ip1,1.6173827508582856,0.9552914168159442,0.24533923257141235
ENSGACG00000019606,mdh1aa,1.2961615833520976,0.9435815141227081,0.25926341502379563
ENSGACG00000007762,alox5a,1.3937239698659452,0.9303561550747209,0.2767503318901984
ENSGACG00000020827,ncf1,5.78881550803705,0.9143859243663672,0.2941567059802473
ENSGACG00000001966,ncf2,4.193303134540888,0.906004534991323,0.30419320351796775
ENSGACG00000015423,ENSGACG00000015423,2.9179867546120644,0.9035787339696275,0.3076524907431439
ENSGACG00000007744,gpia,4.3855232480751765,0.8980408293435562,0.3147369774542747
ENSGACG00000001936,rnasekb,1.277195865483381,0.8954181555348393,0.3181234723516148
ENSGACG00000013901,zgc:92027,1.9584239478488983,0.8925453236195039,0.32144145338459673
ENSGACG00000001123,ENSGACG00000001123,48.60708454964251,0.88704959972344,0.3286762933590448
ENSGACG00000017032,cfl1,2.5964238624595932,0.8872527372934452,0.3286762933590448
ENSGACG00000017044,anxa5b,1.7711588416857162,0.8775247428676135,0.3424050397688049
ENSGACG00000014576,ENSGACG00000014576,29.070003072340604,0.8716865368247038,0.3481195404284506
ENSGACG00000007959,lcp1,9.845257921741526,0.8629791117981211,0.36140025580415125
ENSGACG00000017755,ran,1.7819231680436363,0.8637612229054029,0.36140025580415125
ENSGACG00000009220,erh,1.1929607401745774,0.8571079484088993,0.37006488337452126
ENSGACG00000012951,ENSGACG00000012951,4.452672141069821,0.8497328513713835,0.3828012911703177
ENSGACG00000019326,ponzr1,2.8698035794861365,0.8222095080177575,0.42327281204913436
ENSGACG00000016593,actb1,9.187779702292689,0.82154373675343,0.4236003366795816
ENSGACG00000003056,g6pd,3.5988731123312987,0.7930111696499924,0.45835805619606557
ENSGACG00000000326,ENSGACG00000000326,30.85739383472477,0.7969517495106677,0.45835805619606557
ENSGACG00000014415,npsn,45.51140097896319,0.7948558771749141,0.45835805619606557
ENSGACG00000003641,ahcy,1.0258573881421031,0.7575725833233865,0.5180108050347758
ENSGACG00000017305,ENSGACG00000017305,1.5206746759601462,0.7500232807983119,0.5298522940246411
ENSGACG00000007396,eno1a,2.635209609812734,0.7487664509134384,0.5309833816853234
ENSGACG00000007599,atp5pb,1.0848048896259515,0.7458572746783223,0.5346804038706626
ENSGACG00000006997,alas1,1.0082585688585193,0.7423573244137084,0.5413038996660997
ENSGACG00000007164,pgd,13.22235173863504,0.7273190419349205,0.564926039116083
ENSGACG00000010458,BRK1,1.8769226197103601,0.7001071367545006,0.6094127317066871
ENSGACG00000013298,arhgdia,5.287505451939627,0.6994385333168882,0.6099618975051578
ENSGACG00000009964,tktb,12.608614273910451,0.692200956392488,0.6216739817189922
ENSGACG00000020795,pgk1,1.197403160576259,0.6790559269809058,0.6435661266004519
ENSGACG00000014702,COX5A,1.018852032893298,0.6763196894171916,0.6482704082024984
ENSGACG00000013220,tmem176l.1,2.315184478568537,0.6570575677957285,0.6725034505517341
ENSGACG00000004750,cfl1l,6.746327966922518,0.6515355073596671,0.6797876899164531
ENSGACG00000012607,ENSGACG00000012607,1.6565102228577098,0.6463535683411268,0.6888286018550781
ENSGACG00000010111,ptpn6,1.6103773956094805,0.6426628955040143,0.6951521222457041
ENSGACG00000020333,msna,2.0488101167907993,0.6391289096190742,0.7015491663071104
ENSGACG00000001577,ENSGACG00000001577,2.172172714099027,0.6288638677494653,0.7182893646763722
ENSGACG00000020109,atp5f1c,1.4460078407472714,0.6224396230654,0.729451750298682
ENSGACG00000001512,DBI,1.6616360925519573,0.6051596514571169,0.75625408377419
ENSGACG00000008944,ENSGACG00000008944,1.4996586102137306,0.6034437573338782,0.75796472296939
ENSGACG00000014527,fbp2,8.07409908005581,0.5848923132680466,0.7852340055686851
ENSGACG00000020896,rhogb,4.468049750152564,0.5813215438228887,0.7873307609922607
ENSGACG00000007176,ENSGACG00000007176,1.453696645288643,0.5777020251516011,0.788472155597304
ENSGACG00000004619,spcs2,1.0897598969970574,0.5672133599484328,0.8064228973158356
ENSGACG00000004803,sf3b6,1.0272242867272356,0.5565756963954216,0.8228452913941198
ENSGACG00000017611,arpc3,3.6605544109854122,0.5539439288038228,0.8280291380159037
ENSGACG00000014503,arpc2,2.472890402828224,0.5486681990109399,0.8375967104750125
ENSGACG00000005090,ENSGACG00000005090,1.403804846931299,0.540505261900952,0.8509108267698388
ENSGACG00000019370,capgb,2.350894704105129,0.5309997806103202,0.8660807765778873
ENSGACG00000016657,arpc1b,6.075693348591779,0.5225517009968685,0.8740381928610005
ENSGACG00000018552,sh3bgrl,2.215742606500132,0.5204985766774614,0.8768121690949046
ENSGACG00000013244,ENSGACG00000013244,1.211413871073869,0.5198338342281567,0.8776572369691574
ENSGACG00000004038,psma3,1.5584352493744373,0.5155724769601674,0.8803981810179227
ENSGACG00000011976,ENSGACG00000011976,1.793712668340406,0.5063192921703303,0.8906132589993078
ENSGACG00000013157,rbm8a,1.729126710192885,0.4985987853037439,0.8988076001219552
ENSGACG00000004818,ENSGACG00000004818,1.409614165918113,0.4812134105630914,0.915430957456715
ENSGACG00000004252,MYL12B,3.477902587547053,0.4547301826138983,0.9512198423729481
ENSGACG00000020358,tagln2,2.2429097158796445,0.4544766662505011,0.9513995042679143
