FeatureID,FeatureName,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value,Cluster 22 Average,Cluster 22 Log2 Fold Change,Cluster 22 P-Value
ENSGACG00000015680,swap70a,0.0790348089424608,-3.945988721976242,1.6738849058632818e-28,1.2244068642494454,3.945988721976242,1.673884905863258e-28
ENSGACG00000000344,ENSGACG00000000344,0.17396488672251148,-3.1007121446972765,7.330945111168778e-20,1.4955873640899016,3.1007121446972765,7.330945111168778e-20
ENSGACG00000010801,ENSGACG00000010801,0.4265230471419951,-2.9617965137424282,3.8956996001148895e-19,3.325529287517173,2.9617965137424282,3.8956996001150744e-19
ENSGACG00000005778,dap1b,0.12848675643718488,-2.990045719016912,2.117256301058372e-18,1.023887719846278,2.990045719016912,2.117256301058357e-18
ENSGACG00000018016,cd74a,0.43182147008785843,-2.739916416875725,9.285655184116007e-17,2.886820541010827,2.739916416875725,9.285655184115938e-17
ENSGACG00000001460,ENSGACG00000001460,0.30377624889616217,-1.7395951438064716,1.5594022606000268e-07,1.015464511913356,1.7395951438064716,1.5594022606000268e-07
ENSGACG00000020086,ENSGACG00000020086,9.789277927727923,-1.431611362443841,9.950951069925176e-06,26.401843331749124,1.431611362443841,9.950951069925256e-06
ENSGACG00000004699,rpl35a,4.68115667267022,-1.29059675447014,8.536614620387821e-05,11.449947316818433,1.29059675447014,8.536614620387154e-05
ENSGACG00000017373,ENSGACG00000017373,0.6737827846156155,-1.1351931469338223,0.0008573883956174126,1.480378794211015,1.1351931469338223,0.0008573883956174279
ENSGACG00000007312,ENSGACG00000007312,0.7404546066843953,-1.1135048815533102,0.001136897730184443,1.6025153092383817,1.1135048815533102,0.0011368977301843958
ENSGACG00000013895,ENSGACG00000013895,73.05774632428151,-1.0874900343780842,0.0013468052801572567,155.21913213991363,1.0874900343780842,0.0013468052801573036
ENSGACG00000019059,ENSGACG00000019059,0.5894495527272914,-1.0935615903733606,0.001464830980167014,1.2583336739792694,1.0935615903733606,0.0014648309801670114
ENSGACG00000015628,ENSGACG00000015628,2.4862849673463505,-1.0618788570604227,0.0018876349916206966,5.190099954668679,1.0618788570604227,0.0018876349916209189
ENSGACG00000006448,tmem205,1.7674655876908971,-1.0499624835961998,0.002316911531862294,3.65941589085827,1.0499624835961998,0.0023169115318623463
ENSGACG00000012539,rpl22l1,0.6155001322111193,-1.045096350465533,0.0027300597123497295,1.2705005298823788,1.045096350465533,0.002730059712349679
ENSGACG00000008037,zgc:56095,0.5479452396513623,-1.0432028992100557,0.0028239408508656696,1.1296457750040745,1.0432028992100557,0.0028239408508659294
ENSGACG00000014131,ENSGACG00000014131,0.7969711181069371,-1.025449614998859,0.0032849478710339406,1.6226374170781395,1.025449614998859,0.003284947871033995
ENSGACG00000017482,rpl36a,8.338834646297848,-1.0110151682341977,0.0033562193954385904,16.80266198019213,1.0110151682341977,0.0033562193954381468
ENSGACG00000002767,rpl7,9.123001242285614,-0.974268754153123,0.00518757633718935,17.920374877291234,0.974268754153123,0.005187576337189315
ENSGACG00000009211,ENSGACG00000009211,1.2415971103139651,-0.9778792051849433,0.005479628895570848,2.445538036524977,0.9778792051849433,0.00547962889557084
ENSGACG00000004652,ENSGACG00000004652,0.8552537705114334,-0.9543428916481819,0.0074965744604886374,1.6575001388005104,0.9543428916481819,0.007496574460488466
ENSGACG00000014559,rpl3,3.2474917305687105,-0.912526037755307,0.010916847596578624,6.112207245325485,0.912526037755307,0.01091684759657835
ENSGACG00000017191,eef1da,0.862318334439251,-0.9132723133901463,0.01113979233081302,1.6242752630650965,0.9132723133901463,0.01113979233081302
ENSGACG00000009622,slc4a1a,0.7492853115941674,-0.9317156313918875,0.014979762555279226,1.429605568615347,0.9317156313918875,0.014979762555278792
ENSGACG00000004372,rpl22,5.216297390202413,-0.8781622979451313,0.015029448410319718,9.586312561659474,0.8781622979451313,0.015029448410320192
ENSGACG00000002118,rpl11,4.204740142788012,-0.8771886816076111,0.0152616347052729,7.722209850504242,0.8771886816076111,0.015261634705273062
ENSGACG00000015484,fth1b,47.50212785064638,-0.8612745019724821,0.018094919098310007,86.2770470329334,0.8612745019724821,0.018094919098309587
ENSGACG00000017491,rpl12,5.486075425195952,-0.8438820695105309,0.021923705847432636,9.845326205596821,0.8438820695105309,0.02192370584743195
ENSGACG00000008736,rps24,7.8778718500077405,-0.8265888356343636,0.025352132866355685,13.968954444758339,0.8265888356343636,0.02535213286635745
ENSGACG00000020906,rps14,9.770733447417403,-0.8256264365757584,0.025813233002511198,17.313669928122724,0.8256264365757584,0.025813233002511173
ENSGACG00000016123,rpl37,4.0872917674880425,-0.8212961900150946,0.02689895846384594,7.221262956493528,0.8212961900150946,0.026898958463845393
ENSGACG00000017042,rps17,5.2410233639497745,-0.8161787807905894,0.027926894963941733,9.226688378523338,0.8161787807905894,0.027926894963942066
ENSGACG00000017383,aqp1a.1,0.8795382090133067,-0.8173401024998385,0.03010987568408195,1.5501042376557568,0.8173401024998385,0.03010987568408309
ENSGACG00000014487,zgc:163057,1.4031990101627956,-0.7939434886890235,0.03618223599669835,2.4329032246255937,0.7939434886890235,0.0361822359966968
ENSGACG00000006058,rsl24d1,1.8844724277453782,-0.7809132397970556,0.03979421121784877,3.237787538215904,0.7809132397970556,0.0397942112178515
ENSGACG00000009814,rps18,8.125131587481361,-0.7791034051451304,0.03983589416574168,13.940877084981933,0.7791034051451304,0.03983589416574286
ENSGACG00000017440,rpl39,5.735101303651526,-0.7784018925020222,0.04049635691495534,9.835499129675078,0.7784018925020222,0.04049635691495534
ENSGACG00000012552,blvrb,0.8508384180565473,-0.7797401295232402,0.041906803027385836,1.4609586203656673,0.7797401295232402,0.041906803027379806
ENSGACG00000015169,rpl31,9.7747072646268,-0.7617715073041342,0.04654903695185467,16.57078978403864,0.7617715073041342,0.04654903695185472
ENSGACG00000003288,rpl38,2.885432829268052,-0.7552179671197372,0.04946995548687975,4.869784075219512,0.7552179671197372,0.04946995548687975
ENSGACG00000009280,ENSGACG00000009280,2.698663420426371,-0.7587745998193505,0.04954573112262175,4.565846655639915,0.7587745998193505,0.04954573112262175
ENSGACG00000013438,CAPNS1,0.6207985551569826,-0.762407758363194,0.04992190909912045,1.0533689476115045,0.762407758363194,0.0499219090991217
ENSGACG00000014154,si:dkey-159f12.2,8.557394592814708,-0.7502471371911437,0.05089152534798896,14.391752687391389,0.7502471371911437,0.05089152534799039
ENSGACG00000015499,rplp2l,2.859823785029713,-0.748537926198861,0.052723528079919126,4.804270235741231,0.748537926198861,0.05272352807992104
ENSGACG00000011558,rps27a,10.790238329250597,-0.7420072844248016,0.055130208936794815,18.043447304311147,0.7420072844248016,0.055130208936790784
ENSGACG00000003995,rplp1,10.52620025244841,-0.7326373301031657,0.05945499102731105,17.48798353673458,0.7326373301031657,0.059454991027309355
ENSGACG00000017164,rps3a,7.340523456248104,-0.7262424349183871,0.06316027942465258,12.141586279310571,0.7262424349183871,0.06316027942465258
ENSGACG00000004230,RPL5,3.871381032444113,-0.7259385094148985,0.06450021513195828,6.402339963015015,0.7259385094148985,0.06450021513195828
ENSGACG00000014635,rpl27,7.400572249634555,-0.7200111396036681,0.06689240660556188,12.188147900939779,0.7200111396036681,0.0668924066055616
ENSGACG00000015957,RPL7A,8.054044412957694,-0.7164322340197673,0.07002032538309372,13.231455794631403,0.7164322340197673,0.07002032538309386
ENSGACG00000004055,rpl6,5.779254828200387,-0.70960521801765,0.07246934543898403,9.44966941074763,0.70960521801765,0.07246934543899534
ENSGACG00000000474,rpl23,12.04861377889313,-0.7006552097503778,0.07799658176619825,19.578342972088016,0.7006552097503778,0.07799658176619018
ENSGACG00000020581,sod1,0.9731436810568916,-0.7008149697063764,0.08136064216702749,1.5819252454023505,0.7008149697063764,0.08136064216702048
ENSGACG00000006807,alas2,1.627940450116497,-0.687761909259362,0.08835234684471385,2.622191425118199,0.687761909259362,0.08835234684471385
ENSGACG00000004926,rps10,8.463789120771123,-0.6825396332308915,0.08982575359430503,13.58172085784207,0.6825396332308915,0.08982575359429062
ENSGACG00000010916,rps12,5.851225073215031,-0.6834402060285996,0.090276208073313,9.395386515179911,0.6834402060285996,0.09027620807331256
ENSGACG00000017861,rps6,5.474153973567759,-0.6810027818361224,0.09211597550692116,8.775110842119473,0.6810027818361224,0.09211597550692116
ENSGACG00000007041,rpl29,2.71809097122787,-0.6772840129083613,0.09613235610695352,4.346141315389537,0.6772840129083613,0.09613235610696166
ENSGACG00000014330,ndufab1b,0.7011579698359092,-0.681761410785067,0.09972110684094214,1.1249662150413402,0.681761410785067,0.09972110684094214
ENSGACG00000015568,rps28,4.394158763102625,-0.6663494132307024,0.10321311819458859,6.972778322472333,0.6663494132307024,0.10321311819458509
ENSGACG00000009310,rpl13a,9.07354929479089,-0.6655448816378655,0.10373381966772184,14.389646885408158,0.6655448816378655,0.10373381966772524
ENSGACG00000001940,RPS20,8.582562101807559,-0.6493285236194146,0.11555397899900599,13.458882408820294,0.6493285236194146,0.11555397899901729
ENSGACG00000007961,rpl15,3.883744019317794,-0.6503434646072932,0.11563128762580248,6.094892873463367,0.6503434646072932,0.11563128762580248
ENSGACG00000012791,faua,8.229775440662161,-0.6478202510376105,0.11655826112320293,12.892187697333162,0.6478202510376105,0.11655826112320337
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,0.9594560884467448,-0.6456906521167735,0.12475136604562678,1.5012028360451828,0.6456906521167735,0.1247513660456235
ENSGACG00000008262,fance,5.460024845712124,-0.6394049425086608,0.12541937459595004,8.503696364280879,0.6394049425086608,0.12541937459594993
ENSGACG00000002035,rpl8,7.928206867993442,-0.6373180966752758,0.1288640682969103,12.329704589812492,0.6373180966752758,0.12886406829691013
ENSGACG00000016089,rpl28,7.020410403268864,-0.6340861832594973,0.13023996288706666,10.893547637249318,0.6340861832594973,0.13023996288707007
ENSGACG00000013435,rpl17,10.228163961743599,-0.6318657414472524,0.13196004570086772,15.846393901807364,0.6318657414472524,0.13196004570086342
ENSGACG00000003110,rpl21,8.640403218966567,-0.6293695408020072,0.13359852648424841,13.363419385580512,0.6293695408020072,0.13359852648424791
ENSGACG00000019181,rps15a,8.5693160444429,-0.6282453626753641,0.13774501561199823,13.243154694538239,0.6282453626753641,0.13774501561200433
ENSGACG00000015752,rpl13,6.1625074212844995,-0.6270873078070411,0.13861598568287226,9.516119162218459,0.6270873078070411,0.13861598568287187
ENSGACG00000012484,zgc:171772,8.584328242789512,-0.6158479093898737,0.1469445442060433,13.152839187257467,0.6158479093898737,0.14694454420604758
ENSGACG00000016153,rpl9,6.709569590444884,-0.5970544993355986,0.16951224382426294,10.147391801191324,0.5970544993355986,0.1695122438242527
ENSGACG00000019847,cct7,0.6848211657528307,-0.600899623037867,0.1718027598620034,1.038862311727028,0.600899623037867,0.17180275986200833
ENSGACG00000003895,rps23,6.207544016324337,-0.5943492574814191,0.1721443581276032,9.370584847377419,0.5943492574814191,0.1721443581276316
ENSGACG00000013073,rpl10,6.797876639542606,-0.5929850415226712,0.17288806549986108,10.251979966358437,0.5929850415226712,0.17288806549988273
ENSGACG00000011913,rps7,7.940128319621634,-0.5931507523230706,0.17395951261248344,11.975929856629774,0.5931507523230706,0.17395951261248374
ENSGACG00000018103,rack1,5.044540179707344,-0.5931504316363236,0.17407584176965518,7.608730521407933,0.5931504316363236,0.1740758417696611
ENSGACG00000006523,RPL27A,4.769463721767941,-0.5874685556515011,0.18243180990116734,7.165576192936989,0.5874685556515011,0.1824318099011591
ENSGACG00000002835,rps5,8.652324670594759,-0.584620196929138,0.183583824700364,12.973144084688467,0.584620196929138,0.1835838247003763
ENSGACG00000019593,rpl34,7.883611808199093,-0.5857311404931593,0.1836387084081081,11.829693607794326,0.5857311404931593,0.18363870840810625
ENSGACG00000000590,rpl18a,5.095316732938534,-0.5855626098102689,0.18407686113229613,7.644997111119125,0.5855626098102689,0.18407686113234303
ENSGACG00000011547,rpl18,5.924961459211628,-0.5874658001426116,0.18407686113229613,8.9014589611133,0.5874658001426116,0.18407686113234303
