FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,ROB Average,ROB Log2 Fold Change,ROB P-Value
ENSGACG00000005562,ENSGACG00000005562,2.0356073573702362,3.3895531421355947,1.2974688979302431e-17,0.19356764259566886,-3.3895531421355947,1.2974688979302525e-17
ENSGACG00000006710,ENSGACG00000006710,0.5052800765560558,-1.9212473729202206,1.1915925536648649e-09,1.9151345536812299,1.9212473729202206,1.1915925536650257e-09
ENSGACG00000020286,prdx5,0.5307207517392978,-1.7210500586359785,3.66362726548393e-08,1.7507995754775598,1.7210500586359785,3.663627265484053e-08
ENSGACG00000008253,ENSGACG00000008253,1.70063846745755,1.9486128169602734,2.138047651722397e-07,0.4400701099011737,-1.9486128169602734,2.138047651722397e-07
ENSGACG00000000834,npsn,3.0479342240367395,1.7282427034130563,1.0588679529858912e-05,0.9196438203320757,-1.7282427034130563,1.0588679529858822e-05
ENSGACG00000005566,ENSGACG00000005566,1.623256413775189,-1.1640490341128502,0.0027198967116549345,3.6390716807985743,1.1640490341128502,0.002719896711654879
ENSGACG00000019326,ponzr1,0.4551054116113286,-1.1636401040173099,0.0027261179761416325,1.0199829656775856,1.1636401040173099,0.002726117976141724
ENSGACG00000004882,ENSGACG00000004882,1.2586067361487208,-1.127938438150601,0.0047257146642967,2.751820812900876,1.127938438150601,0.004725714664296709
ENSGACG00000014415,npsn,13.537619281882634,-1.0879771955746063,0.006096794931117508,28.790224066066013,1.0879771955746063,0.00609679493111744
ENSGACG00000014527,fbp2,2.806247809795941,-0.9713469183240786,0.02929803256219739,5.504431697812347,0.9713469183240786,0.02929803256219573
ENSGACG00000016593,actb1,2.940871382640596,-0.8432893152846717,0.11260907164903812,5.278471102782301,0.8432893152846717,0.11260907164903802
ENSGACG00000017373,ENSGACG00000017373,1.3289219356135147,0.8872751007521005,0.15359445999394364,0.7181754576304612,-0.8872751007521005,0.15359445999394544
ENSGACG00000011139,pfdn4,1.0430676825129208,0.8658421585466214,0.20043858275670268,0.5720121356704663,-0.8658421585466214,0.20043858275670193
ENSGACG00000005864,gapdhs,1.1363501581848081,-0.7531499121528078,0.25106754850892693,1.9159246256918243,0.7531499121528078,0.25106754850892693
ENSGACG00000019059,ENSGACG00000019059,1.0508412221522447,0.8028484085631017,0.32745678863739497,0.6020348720730598,-0.8028484085631017,0.32745678863739497
ENSGACG00000015484,fth1b,85.05524399179548,0.7600664874957781,0.3308870710180981,50.24383944175088,-0.7600664874957781,0.33088707101812265
ENSGACG00000015628,ENSGACG00000015628,4.912170366630971,0.7526354666012574,0.35712987205262725,2.9161557911045457,-0.7526354666012574,0.35712987205263363
ENSGACG00000015943,cyba,2.351849083606369,-0.6878472870603027,0.3799102915678881,3.7899754348221366,0.6878472870603027,0.37991029156790024
ENSGACG00000003056,g6pd,1.372383089051553,-0.6877985262222924,0.39825391242440994,2.211411557654192,0.6877985262222924,0.39825391242440183
ENSGACG00000009622,slc4a1a,0.9547320047933306,-0.735071958071681,0.39825391242440994,1.5896248853162682,0.735071958071681,0.39825391242440183
ENSGACG00000013918,HBE1,223.2928060833148,-0.6671898881306184,0.4076457285614248,354.73838239690747,0.6671898881306184,0.40764572856142617
ENSGACG00000015634,scinlb,1.1748645136705493,-0.6677281645752994,0.4610925473773699,1.8669401610349612,0.6677281645752994,0.4610925473773721
ENSGACG00000019370,capgb,0.895370429365766,-0.6622843945047467,0.47724726200466777,1.4173891870066526,0.6622843945047467,0.47724726200465856
ENSGACG00000007744,gpia,1.4617787949037784,-0.6404239523162246,0.5317827273239203,2.279357750565325,0.6404239523162246,0.5317827273239203
ENSGACG00000019805,btg1,1.2105521274692639,0.6755535832256199,0.5719779142129129,0.7576790581601895,-0.6755535832256199,0.571977914212897
ENSGACG00000016901,ENSGACG00000016901,1.6755511349851866,0.6697549042099062,0.5809700643217657,1.0531659901225574,-0.6697549042099062,0.5809700643217657
ENSGACG00000014131,ENSGACG00000014131,1.3494158128444596,0.6770244875175844,0.5839586016847496,0.8437969073149972,-0.6770244875175844,0.5839586016848333
ENSGACG00000008662,ssr4,1.0572013909480553,0.6849175804475174,0.5921462287502479,0.6573399128146795,-0.6849175804475174,0.5921462287502474
ENSGACG00000007164,pgd,5.288833696427303,-0.5966577618008144,0.6808489613357673,8.001059251291178,0.5966577618008144,0.6808489613357677
ENSGACG00000006447,ybx1,6.987705450330462,0.6224053337299535,0.7065426900170735,4.540543844886975,-0.6224053337299535,0.7065426900170729
ENSGACG00000014503,arpc2,0.9957197592552205,-0.5819615844764554,0.709119133929155,1.4908658839919475,0.5819615844764554,0.7091191339291554
ENSGACG00000018552,sh3bgrl,0.9063240534029953,-0.5814951637338168,0.712567540050333,1.356553642190871,0.5814951637338168,0.7125675400503257
ENSGACG00000014559,rpl3,5.441831090237633,0.6042933377255533,0.754346799017441,3.5806063520145766,-0.6042933377255533,0.754346799017441
ENSGACG00000017481,gtpbp4,1.3769765442929718,0.5983070761305417,0.7625738334470072,0.9093728841943464,-0.5983070761305417,0.7625738334470066
ENSGACG00000013157,rbm8a,2.0857820223149632,0.5833739490551783,0.8023123217990404,1.3921068826676266,-0.5833739490551783,0.8023123217990408
ENSGACG00000013895,ENSGACG00000013895,104.28804108761553,0.5792135253718431,0.8023123217990404,69.83288487243256,-0.5792135253718431,0.8023123217990408
ENSGACG00000020547,alox5ap,1.1759245418031845,-0.5495255622090617,0.8251261713001559,1.721566911085561,0.5495255622090617,0.8251261713002479
ENSGACG00000014576,ENSGACG00000014576,9.76427247241262,-0.5331849798605028,0.838100037934304,14.135968413557988,0.5331849798605028,0.838100037934304
ENSGACG00000001123,ENSGACG00000001123,15.236491035785793,-0.529798521786498,0.8533673877937488,22.006665783101063,0.529798521786498,0.8533673877937271
ENSGACG00000014487,zgc:163057,2.3974302933096774,0.5380820704363616,0.9525722647293445,1.6512505021426445,-0.5380820704363616,0.9525722647293483
ENSGACG00000001577,ENSGACG00000001577,0.8448424217101604,-0.5051907779890142,0.9568592525275158,1.1993293120825523,0.5051907779890142,0.9568592525275488
ENSGACG00000002643,cct5,1.2056053295169669,0.5389914474516508,0.9568592525275158,0.8295756111242951,-0.5389914474516508,0.9568592525275488
ENSGACG00000003653,zgc:64051,2.49813296591001,0.048567854728085225,1,2.416040208398185,-0.048567854728085225,1
ENSGACG00000003574,rpl35,8.102855045862567,0.28884932359370596,1,6.635024744973172,-0.28884932359370596,1
ENSGACG00000004055,rpl6,8.244545472924791,0.38227319517425595,1,6.327686732851885,-0.38227319517425595,1
ENSGACG00000007312,ENSGACG00000007312,1.3854567693540523,0.08534400333583836,1,1.3059890335128188,-0.08534400333583836,1
ENSGACG00000001108,ENSGACG00000001108,2.645830219057165,0.23099604639117377,1,2.2548655182368935,-0.23099604639117377,1
ENSGACG00000004652,ENSGACG00000004652,1.022573805281976,-0.03706405408461155,1,1.0492156300695845,0.03706405408461155,1
ENSGACG00000004750,cfl1l,2.635229937730814,-0.36059927526145485,1,3.384668493387124,0.36059927526145485,1
ENSGACG00000005108,psap,1.28899420928426,0.3432027996787438,1,1.0160326056246127,-0.3432027996787438,1
ENSGACG00000008736,rps24,11.522859144454221,0.2862962255682806,1,9.452421534753396,-0.2862962255682806,1
ENSGACG00000010801,ENSGACG00000010801,2.5504276871200076,0.4780098863465764,1,1.8313869205582056,-0.4780098863465764,1
ENSGACG00000011558,rps27a,14.72803087483183,0.12813240257159642,1,13.481788788785687,-0.12813240257159642,1
ENSGACG00000003895,rps23,8.057627178870138,0.273919914024225,1,6.666627625396954,-0.273919914024225,1
ENSGACG00000004372,rpl22,7.832194529329744,0.4012424238546033,1,5.932650727554601,-0.4012424238546033,1
ENSGACG00000004926,rps10,11.358201441184905,0.29513419075690805,1,9.260434036178916,-0.29513419075690805,1
ENSGACG00000005189,rplp2,7.013146125513703,0.10858913416888605,1,6.507033079256852,-0.10858913416888605,1
ENSGACG00000007041,rpl29,3.627416269877251,0.12720763731935003,1,3.322252804550153,-0.12720763731935003,1
ENSGACG00000000741,rps26,7.6099419641872545,0.03878436590975953,1,7.410875459377036,-0.03878436590975953,1
ENSGACG00000008496,rplp0,7.374615718742266,0.298540638300576,1,5.998226704433951,-0.298540638300576,1
ENSGACG00000009846,arpc4,1.2907609228386516,-0.3101557525244465,1,1.6006858934645922,0.3101557525244465,1
ENSGACG00000015247,nme2a,1.085468807818324,0.3644498222203725,1,0.8430068353044027,-0.3644498222203725,1
ENSGACG00000003288,rpl38,3.712571863198936,0.13551910616008644,1,3.380718133334151,-0.13551910616008644,1
ENSGACG00000006059,RPL19,5.36056226673561,0.14905002908221032,1,4.836030776849343,-0.14905002908221032,1
ENSGACG00000014492,hbae5,201.82122957136943,-0.10718803230491858,1,217.4815422123452,0.10718803230491858,1
ENSGACG00000016153,rpl9,9.007412385711172,0.29187746267870907,1,7.360310850698983,-0.29187746267870907,1
ENSGACG00000019181,rps15a,11.12216851031816,0.14356033528386902,1,10.072628063070132,-0.14356033528386902,1
ENSGACG00000019097,prdx2,3.6532102877713712,-0.289649041359922,1,4.46706714790168,0.289649041359922,1
ENSGACG00000017861,rps6,7.472844992366451,0.2672196061600647,1,6.2115461472944835,-0.2672196061600647,1
ENSGACG00000017164,rps3a,10.028572820149634,0.20226199777243803,1,8.720024780932233,-0.20226199777243803,1
ENSGACG00000016657,arpc1b,2.884689891610937,-0.1104929636138905,1,3.1152539377743764,0.1104929636138905,1
ENSGACG00000019739,cct4,1.0448343960673125,0.09632444019976702,1,0.977319077105479,-0.09632444019976702,1
ENSGACG00000004038,psma3,0.9056173679812385,-0.23484944300448826,1,1.0658071422920705,0.23484944300448826,1
ENSGACG00000004818,ENSGACG00000004818,1.093242347457648,-0.060417630470579686,1,1.1400739112879599,0.060417630470579686,1
ENSGACG00000006713,ENSGACG00000006713,2.0204136208024663,0.4370903734098165,1,1.4924460280131366,-0.4370903734098165,1
ENSGACG00000009305,atp5if1b,1.1547239791504829,-0.1704012563393954,1,1.2996684574280624,0.1704012563393954,1
ENSGACG00000009310,rpl13a,12.431656596833365,0.3338597346746126,1,9.867209340315544,-0.3338597346746126,1
ENSGACG00000011212,ENSGACG00000011212,2.9694921422217435,0.08314249715908684,1,2.8039655656001172,-0.08314249715908684,1
ENSGACG00000011880,pygl,1.8055812525884232,0.03692267705542118,1,1.7602804396046947,-0.03692267705542118,1
ENSGACG00000012607,ENSGACG00000012607,0.9416583244908313,-0.20399152141416294,1,1.08476887054634,0.20399152141416294,1
ENSGACG00000001954,ENSGACG00000001954,1.2533065954855453,0.15474573017213988,1,1.1258526150972576,-0.15474573017213988,1
ENSGACG00000002088,rpl36,6.584541417218252,0.06244162512482632,1,6.30793493258702,-0.06244162512482632,1
ENSGACG00000004230,RPL5,5.432997522465675,0.2880002526993355,1,4.451265707689789,-0.2880002526993355,1
