FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000010720,ENSGACG00000010720,2.4716697784281716,3.392224848956854,1.0962489012241924e-28,0.23522829782804708,-3.392224848956854,1.0962489012241563e-28
ENSGACG00000001460,ENSGACG00000001460,0.49858060446614144,-2.59253011589112,4.377033415045487e-20,3.0082315592255795,2.59253011589112,4.377033415045554e-20
ENSGACG00000019326,ponzr1,0.23857352347094193,-2.301839295201516,7.199823786488311e-16,1.1771606758725925,2.301839295201516,7.199823786489212e-16
ENSGACG00000004949,ENSGACG00000004949,3.516906256573743,1.8634081627422066,1.132617844124043e-10,0.9663928596211189,-1.8634081627422066,1.132617844124068e-10
ENSGACG00000005409,cyb561a3a,0.4527087850917958,-1.754120274860199,1.6926530646615095e-09,1.527557074457006,1.754120274860199,1.6926530646615785e-09
ENSGACG00000000330,ENSGACG00000000330,1.1235591042388862,1.4427903297163087,1.9507760232235968e-06,0.41317830129761823,-1.4427903297163087,1.950776023223604e-06
ENSGACG00000000082,ENSGACG00000000082,1.654991142667441,1.2307408411249856,0.00010367629110311416,0.7050733814447269,-1.2307408411249856,0.0001036762911031112
ENSGACG00000000350,ENSGACG00000000350,2.7747442880936086,1.1851404754258081,0.00019647520655960483,1.2201703559780674,-1.1851404754258081,0.00019647520655959863
ENSGACG00000020940,ENSGACG00000020940,14.300189141114252,1.1413156266766782,0.0003989543609252041,6.482842967177825,-1.1413156266766782,0.0003989543609251927
ENSGACG00000012927,ENSGACG00000012927,1.4072031925972857,1.2475235185262707,0.0005592216558465546,0.5925551661924895,-1.2475235185262707,0.0005592216558465499
ENSGACG00000012769,ENSGACG00000012769,11.519435444368982,1.5389138973544048,0.0006655424693885558,3.964228714176655,-1.5389138973544048,0.0006655424693885197
ENSGACG00000005778,dap1b,4.088401019346705,1.0217571597907753,0.0024697786833657925,2.01350530844493,-1.0217571597907753,0.002469778683365861
ENSGACG00000019805,btg1,2.3384612199830195,1.0031741839812125,0.003181209269701365,1.1665611338560775,-1.0031741839812125,0.0031812092697010965
ENSGACG00000016901,ENSGACG00000016901,1.2453497862458824,1.0020156479859017,0.0033685416131513804,0.6217039067379061,-1.0020156479859017,0.003368541613151509
ENSGACG00000008253,ENSGACG00000008253,2.0876685655870335,0.9678052824138469,0.0049859837119533,1.067292346124484,-0.9678052824138469,0.0049859837119533
ENSGACG00000017701,ENSGACG00000017701,1.0782882257297066,0.9509301864688546,0.006610389215490175,0.5576989799458725,-0.9509301864688546,0.006610389215490188
ENSGACG00000020946,mt-nd4l,3.105061450313242,0.9312147345305946,0.008009915837608883,1.6282527236138995,-0.9312147345305946,0.008009915837609205
ENSGACG00000020827,ncf1,3.559172430757092,0.920119794056666,0.009073305304485212,1.8808071958920194,-0.920119794056666,0.009073305304485212
ENSGACG00000020896,rhogb,1.42242702784816,0.8619662606359471,0.018488846530998214,0.7825315731038759,-0.8619662606359471,0.018488846531000535
ENSGACG00000003230,cd79a,1.4474662305634143,0.8420152252936344,0.022843992086871035,0.8073997293733921,-0.8420152252936344,0.022843992086873627
ENSGACG00000017191,eef1da,1.4777135874434413,-0.8274146884283262,0.025336659489646786,2.6223674623551347,0.8274146884283262,0.025336659489648437
ENSGACG00000014523,grap2a,1.0706763081042692,0.7901851789644886,0.03929837112933096,0.6190540212337773,-0.7901851789644886,0.03929837112933104
ENSGACG00000015958,irf8,1.4029966065411228,-0.7845565348481284,0.04057790643252633,2.4168994171119187,0.7845565348481284,0.04057790643252667
ENSGACG00000003653,zgc:64051,6.167456099199691,0.7659182210931104,0.04735930978184683,3.6268779057664142,-0.7659182210931104,0.04735930978184426
ENSGACG00000000326,ENSGACG00000000326,4.2296221226607384,0.7484391246260418,0.05948646718753487,2.5175950662688122,-0.7484391246260418,0.05948646718753294
ENSGACG00000010801,ENSGACG00000010801,11.564706322878163,0.7253869978914365,0.06952455271563278,6.994678544167622,-0.7253869978914365,0.06952455271563873
ENSGACG00000009846,arpc4,1.5157731755706279,0.7050928532507516,0.08530676074735163,0.9297021372562588,-0.7050928532507516,0.08530676074735141
ENSGACG00000016657,arpc1b,1.7469350950378544,0.6692209286652321,0.11413856602451129,1.098479460134615,-0.6692209286652321,0.11413856602451129
ENSGACG00000017611,arpc3,1.5101643941624108,0.6555236745431562,0.12518727017010045,0.958647040455204,-0.6555236745431562,0.125187270170097
ENSGACG00000004252,MYL12B,1.6505842429895563,0.6455503041595789,0.13463738322875154,1.0550621053361973,-0.6455503041595789,0.13463738322875168
ENSGACG00000004750,cfl1l,2.8446537420745983,0.6398538118338812,0.1400209453871197,1.8255672749982579,-0.6398538118338812,0.14002094538711077
ENSGACG00000013918,HBE1,5.7678304238642335,0.6462708555044165,0.14185059916403922,3.685175386857247,-0.6462708555044165,0.1418505991640392
ENSGACG00000001123,ENSGACG00000001123,12.45890633024532,0.636121897907111,0.14338226375544838,8.016515162028973,-0.636121897907111,0.1433822637554488
