FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000010070,iqgap2,0.05278610042331699,-5.014412696112994,7.854107439511511e-10,1.9908821052456034,5.014412696112994,7.854107439511511e-10
ENSGACG00000006044,ENSGACG00000006044,0.05278610042331699,-4.402977984030647,6.361491328005357e-05,1.2968131144260353,4.402977984030647,6.361491328005357e-05
ENSGACG00000001834,ENSGACG00000001834,0.5982424714642592,-1.3581482025698675,0.6503071943020915,1.5525227426227184,1.3581482025698675,0.6503071943020908
ENSGACG00000012552,blvrb,0.4750749038098529,-1.5258347318161807,0.6503071943020915,1.3881379816391364,1.5258347318161807,0.6503071943020908
ENSGACG00000008037,zgc:56095,1.9442880322588425,-1.2958405877463945,0.6675047166151266,4.821952988851737,1.2958405877463945,0.6675047166151278
ENSGACG00000003653,zgc:64051,1.653964479930599,-0.10752210050447564,1,1.7899673973767811,0.10752210050447564,1
ENSGACG00000003574,rpl35,11.7009189271686,0.33507193565889937,1,9.35166640262155,-0.33507193565889937,1
ENSGACG00000003471,tubb2b,1.275664093563494,-0.8840063473033716,1,2.374446547540628,0.8840063473033716,1
ENSGACG00000004055,rpl6,9.941382246391367,0.3615083229427345,1,7.7991436599988315,-0.3615083229427345,1
ENSGACG00000004060,dynll1,0.7390054059264378,-0.9347977166853398,1,1.4246679285243768,0.9347977166853398,1
ENSGACG00000005726,pcna,1.064519691870226,-0.2795955685253647,1,1.2968131144260353,0.2795955685253647,1
ENSGACG00000012630,cox6a1,1.020531274850795,-0.07693378067105294,1,1.0776334331145927,0.07693378067105294,1
ENSGACG00000014618,h2afva,2.5865189207425323,-0.7842039919814126,1,4.493183466884573,0.7842039919814126,1
ENSGACG00000001108,ENSGACG00000001108,6.827002321415664,0.17334559841663655,1,6.100501129835152,-0.17334559841663655,1
ENSGACG00000001066,ENSGACG00000001066,1.3988316612179001,0.03359267679783795,1,1.369873008196516,-0.03359267679783795,1
ENSGACG00000002518,cdk1,0.36070501955933276,-1.5060714769947505,1,1.0411034862293522,1.5060714769947505,1
ENSGACG00000003243,pdlim1,1.2580687267557216,-0.13726944389852802,1,1.3881379816391364,0.13726944389852802,1
ENSGACG00000004053,ENSGACG00000004053,0.6246355216759177,-1.1184104166472122,1,1.369873008196516,1.1184104166472122,1
ENSGACG00000004750,cfl1l,2.304993051818175,-0.8343789295183781,1,4.146148971474789,0.8343789295183781,1
ENSGACG00000005108,psap,0.9149590740041611,-0.45544540392478267,1,1.2602831675407948,0.45544540392478267,1
ENSGACG00000008736,rps24,14.463391515988855,0.13765241005707063,1,13.260370719342276,-0.13765241005707063,1
ENSGACG00000010801,ENSGACG00000010801,4.504413902789716,0.7144795975175295,1,2.7580109898356526,-0.7144795975175295,1
ENSGACG00000011558,rps27a,21.272798470596747,0.2646220997302908,1,17.86314402688257,-0.2646220997302908,1
ENSGACG00000000016,cox6c,0.7126123557147793,-0.9496424407227565,1,1.3881379816391364,0.9496424407227565,1
ENSGACG00000003262,snrpb,0.9853405412352505,-0.48701548292565255,1,1.3881379816391364,0.48701548292565255,1
ENSGACG00000003568,ENSGACG00000003568,1.0909127420818845,-0.18314807676202072,1,1.2420181940981747,0.18314807676202072,1
ENSGACG00000003895,rps23,11.322618540801495,0.1898466344634797,1,10.009205446555878,-0.1898466344634797,1
ENSGACG00000004372,rpl22,6.9677652558778425,0.26884105617067755,1,5.826526528195848,-0.26884105617067755,1
ENSGACG00000004926,rps10,12.835820086269914,0.009865301835284779,1,12.858541303604632,-0.009865301835284779,1
ENSGACG00000005189,rplp2,9.545486493216488,0.4296906390432147,1,7.141604616064504,-0.4296906390432147,1
ENSGACG00000005413,rhoca,1.231675676544063,-0.47071216057809295,1,1.7169075036063002,0.47071216057809295,1
ENSGACG00000006153,rap1ab,2.032264866297704,-0.7059888655753797,1,3.3424901399994993,0.7059888655753797,1
ENSGACG00000007041,rpl29,5.278610042331699,0.01090418605031207,1,5.278577324917242,-0.01090418605031207,1
ENSGACG00000007536,ENSGACG00000007536,2.6305073377619634,-0.7715911462181391,1,4.529713413769813,0.7715911462181391,1
ENSGACG00000001500,tspo,0.8093868731575271,-0.35923008866547945,1,1.0411034862293522,0.35923008866547945,1
ENSGACG00000001473,ENSGACG00000001473,1.0909127420818845,-0.24454862142616396,1,1.2968131144260353,0.24454862142616396,1
ENSGACG00000000741,rps26,11.067485722088795,0.07774557305814334,1,10.575419623277105,-0.07774557305814334,1
ENSGACG00000008496,rplp0,7.89152201328589,0.38645943762115564,1,6.082236156392532,-0.38645943762115564,1
ENSGACG00000009846,arpc4,1.4252247114295586,-0.16741318138125905,1,1.607317662950579,0.16741318138125905,1
ENSGACG00000010218,gata1a,1.6715598467383712,-0.017567928287827606,1,1.69864253016368,0.017567928287827606,1
ENSGACG00000010458,BRK1,1.4692131284489895,-0.1558851220658748,1,1.6438476098358195,0.1558851220658748,1
ENSGACG00000015247,nme2a,1.7419413139694606,0.3867633502687604,1,1.3333430613112758,-0.3867633502687604,1
