FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,ROB Average,ROB Log2 Fold Change,ROB P-Value
ENSGACG00000014415,npsn,3.196156815246545,-2.5020259794113464,2.409259750959444e-19,18.107192857912793,2.5020259794113464,2.409259750959402e-19
ENSGACG00000005566,ENSGACG00000005566,0.2626455176062392,-2.4395527630209815,9.739567480994429e-18,1.4256878756230216,2.4395527630209815,9.739567480995535e-18
ENSGACG00000004882,ENSGACG00000004882,0.20919203047291124,-2.2869172999572833,9.079654331564148e-16,1.021663241071464,2.2869172999572833,9.079654331564146e-16
ENSGACG00000020286,prdx5,0.8331509686269837,-2.077625868230272,1.2350380857109696e-15,3.51757386091217,2.077625868230272,1.2350380857109812e-15
ENSGACG00000014527,fbp2,0.7971803889395187,-2.1158466484946596,1.6117080756937918e-15,3.4560970515103047,2.1158466484946596,1.6117080756937928e-15
ENSGACG00000012927,ENSGACG00000012927,6.904140817442663,-2.1141093252601437,1.4289916949096346e-14,29.891364303687443,2.1141093252601437,1.4289916949097457e-14
ENSGACG00000000675,lta4h,0.49977000940070154,-2.0517406816895036,2.977932467344022e-14,2.0727492352807855,2.0517406816895036,2.97793246734418e-14
ENSGACG00000008253,ENSGACG00000008253,2.0306296521890186,1.9874944536842056,2.6276802081474617e-13,0.5119080627237024,-1.9874944536842056,2.627680208147292e-13
ENSGACG00000004690,si:ch1073-406l10.2,3.8321729309494885,1.990809875415165,6.910720741270103e-13,0.9640137816712713,-1.990809875415165,6.910720741270176e-13
ENSGACG00000013895,ENSGACG00000013895,5.511737763507214,1.9862419207917124,6.477933421468237e-11,1.3910025162328643,-1.9862419207917124,6.47793342146845e-11
ENSGACG00000009214,cpa1,0.6279779973370294,-1.7298814981563746,8.120859478546993e-10,2.0835136571604895,1.7298814981563746,8.120859478547275e-10
ENSGACG00000020086,ENSGACG00000020086,1.944219879755443,1.9160315888874797,1.5309102050547745e-09,0.5150177846000613,-1.9160315888874797,1.5309102050548479e-09
ENSGACG00000007164,pgd,1.3737144287346987,-1.6377074125469182,2.2836179339194813e-09,4.2751499518682285,1.6377074125469182,2.283617933919586e-09
ENSGACG00000011880,pygl,0.4485270048179999,-1.6447547504827198,2.882667141022126e-09,1.402962984988091,1.6447547504827198,2.8826671410221e-09
ENSGACG00000012951,ENSGACG00000012951,0.44249841604356444,-1.6593412646534071,1.0302347277118184e-08,1.3981787974860003,1.6593412646534071,1.0302347277117474e-08
ENSGACG00000003056,g6pd,0.35870103207891124,-1.5169510412857878,6.673991286781854e-08,1.0269258473237637,1.5169510412857878,6.673991286781903e-08
ENSGACG00000016593,actb1,0.6876610262039408,-1.4637843157672477,1.8556674323031692e-07,1.8971695539540578,1.4637843157672477,1.8556674323032915e-07
ENSGACG00000007744,gpia,0.4199916846190053,-1.408426298298553,6.185295769882597e-07,1.1151941067373368,1.408426298298553,6.185295769882766e-07
ENSGACG00000015634,scinlb,0.439082215738051,-1.3538853713995032,1.8588052224561353e-06,1.1226095973655772,1.3538853713995032,1.8588052224560976e-06
ENSGACG00000006793,gadd45ga,1.9180959950662229,1.2745265355040163,2.2829399426491104e-05,0.7927398690964251,-1.2745265355040163,2.282939942649093e-05
ENSGACG00000019326,ponzr1,1.0503811174658089,-1.172093068038891,4.181036193755681e-05,2.367215976034467,1.172093068038891,4.1810361937551884e-05
ENSGACG00000015943,cyba,1.058218282872575,-1.18106062134355,5.261968770732935e-05,2.3997484510486835,1.18106062134355,5.261968770732883e-05
ENSGACG00000012769,ENSGACG00000012769,0.9633684861547901,-1.9065933594271423,8.617618050917768e-05,3.61253998282867,1.9065933594271423,8.617618050917736e-05
ENSGACG00000001834,ENSGACG00000001834,0.5277024707222526,-1.0739338842234134,0.00028675749349110904,1.1111275473605595,1.0739338842234134,0.0002867574934911227
ENSGACG00000015484,fth1b,10.309891569080415,1.080754156616754,0.0005237608353068474,4.874369436505086,-1.080754156616754,0.0005237608353068458
ENSGACG00000009964,tktb,1.7414583439752631,-1.0560262326951286,0.0005473345707387639,3.621151520332433,1.0560262326951286,0.0005473345707387645
ENSGACG00000014492,hbae5,12.13615206181607,1.123581458849332,0.0006308735811544727,5.56999029930907,-1.123581458849332,0.0006308735811545149
ENSGACG00000013902,ENSGACG00000013902,4.716164998240878,1.0625981466130914,0.0012220029070698693,2.2578972916116946,-1.0625981466130914,0.0012220029070698947
ENSGACG00000000330,ENSGACG00000000330,0.5104205162355375,-0.978756373263672,0.0016802274408555292,1.0061146316896692,0.978756373263672,0.0016802274408555733
ENSGACG00000019805,btg1,1.9182969480253707,0.9557991993743826,0.002854976945119938,0.9888915566821428,-0.9557991993743826,0.0028549769451199393
ENSGACG00000010476,fosab,1.1924548595833384,0.992500684659171,0.0029254839940842745,0.5992194846368573,-0.992500684659171,0.0029254839940841683
ENSGACG00000015537,cybb,1.1882348474412336,-0.942878479873192,0.0030874505239971957,2.284449532248298,0.942878479873192,0.0030874505239964836
ENSGACG00000004430,rpia,0.5877874055074596,-0.8809864676575901,0.006758539515302525,1.0826616317231201,0.8809864676575901,0.006758539515303598
ENSGACG00000001804,zgc:162944,1.6884067627602308,0.8687019160361893,0.009541708016153155,0.9245442347790233,-0.8687019160361893,0.009541708016154801
ENSGACG00000006710,ENSGACG00000006710,1.3606524863900884,-0.8470771906626372,0.011893404422083687,2.447829535444695,0.8470771906626372,0.011893404422083712
ENSGACG00000006229,fkbp2,1.0708783192988895,-0.7756993957022171,0.026729988424359752,1.8335398601762518,0.7756993957022171,0.026729988424361938
ENSGACG00000017200,taldo1,2.4347460530353437,-0.7734985958730638,0.02692632733419764,4.162243126818889,0.7734985958730638,0.02692632733419774
ENSGACG00000005864,gapdhs,1.073088801849516,-0.7623370664411987,0.029692865237313036,1.8203833445455024,0.7623370664411987,0.029692865237313244
ENSGACG00000010801,ENSGACG00000010801,5.753283220402929,0.7682727080560972,0.0316181811859473,3.3778755858511222,-0.7682727080560972,0.03161818118594738
ENSGACG00000017701,ENSGACG00000017701,1.1787900583612847,0.7014682093387985,0.06890773738299262,0.7248044065667375,-0.7014682093387985,0.06890773738300411
ENSGACG00000001966,ncf2,0.7997927774084407,-0.6766898966999663,0.08460910623965358,1.2785741099337333,0.6766898966999663,0.08460910623965487
ENSGACG00000004949,ENSGACG00000004949,1.768386040501075,0.6862416649914543,0.09479632133442469,1.0989278692302284,-0.6862416649914543,0.09479632133441668
ENSGACG00000006713,ENSGACG00000006713,2.0963412698303654,0.6620956890449918,0.0996603152858745,1.3247415193289083,-0.6620956890449918,0.09966031528589078
ENSGACG00000007176,ENSGACG00000007176,0.9567370385029111,-0.6199104749686749,0.14427410299273113,1.4704200287675695,0.6199104749686749,0.1442741029927355
ENSGACG00000014576,ENSGACG00000014576,8.147034869772112,-0.6054449405927005,0.1538985906763965,12.395829817916942,0.6054449405927005,0.15389859067639622
ENSGACG00000013470,CTSS,0.7346840186445375,-0.6084413797080845,0.16177431649376572,1.1202175036145319,0.6084413797080845,0.16177431649375482
ENSGACG00000016060,ddx21,1.522620571463255,0.58809423974091,0.1963361835699438,1.0128124941925962,-0.58809423974091,0.19633618356994473
ENSGACG00000020827,ncf1,1.795112784067739,-0.576450638409735,0.2039123831063819,2.676992116794838,0.576450638409735,0.2039123831063819
ENSGACG00000000350,ENSGACG00000000350,2.677296274726798,0.5759736317166253,0.2130969620173662,1.79598398828484,-0.5759736317166253,0.2130969620173318
ENSGACG00000001460,ENSGACG00000001460,1.4269669629088788,-0.5688130253849883,0.21403214993124894,2.11676376030002,0.5688130253849883,0.21403214993127154
ENSGACG00000016070,ENSGACG00000016070,2.416660286712037,-0.5601059331551819,0.2369508290621825,3.563262851557136,0.5601059331551819,0.2369508290621882
ENSGACG00000013918,HBE1,14.681824148301027,0.5939727021455381,0.2473990798566522,9.727210029250763,-0.5939727021455381,0.2473990798566521
ENSGACG00000007396,eno1a,0.8831882554547982,-0.5298463246879799,0.28922603089306714,1.27522517868227,0.5298463246879799,0.2892260308930672
ENSGACG00000001577,ENSGACG00000001577,0.8570643707655778,-0.4939030515060927,0.37181233414767095,1.2070505067774777,0.4939030515060927,0.37181233414767095
ENSGACG00000012551,ENSGACG00000012551,1.1261403830645482,0.49983126518592685,0.3731278148656288,0.7963280097229931,-0.49983126518592685,0.37312781486563135
ENSGACG00000001305,ssr2,0.9519141674833628,-0.4888983055879562,0.39387107252481524,1.3359843599588215,0.4888983055879562,0.39387107252481524
ENSGACG00000016901,ENSGACG00000016901,2.031232511066462,0.4887954671613568,0.40474839708812577,1.4474559287575341,-0.4887954671613568,0.4047483970881046
ENSGACG00000000151,ENSGACG00000000151,1.8302795519186126,0.47833745903995684,0.4297153091915744,1.3137378880740997,-0.47833745903995684,0.4297153091915744
ENSGACG00000008411,ENSGACG00000008411,3.0737764631255047,0.47171353645268366,0.44861560432823505,2.2165140697186105,-0.47171353645268366,0.4486156043282219
ENSGACG00000000326,ENSGACG00000000326,6.78015284164844,-0.43235566319695184,0.5329112933927114,9.149758597748418,0.43235566319695184,0.5329112933927114
ENSGACG00000011976,ENSGACG00000011976,1.0021524072703252,-0.41109472331982055,0.5902123148884524,1.3326354287073578,0.41109472331982055,0.5902123148884388
ENSGACG00000014503,arpc2,1.0033581250252122,-0.40079064778334594,0.6225538272978793,1.3247415193289083,0.40079064778334594,0.6225538272978793
ENSGACG00000018116,hnrnpaba,1.0333001159382418,0.40107647486247106,0.634297621650856,0.7824538659669301,-0.40107647486247106,0.6342976216508571
ENSGACG00000020940,ENSGACG00000020940,23.090700723842787,0.39317183612817885,0.653870678115399,17.583085117058758,-0.39317183612817885,0.653870678115399
ENSGACG00000014618,h2afva,6.128462395131964,0.3887836717169062,0.6615354594336632,4.6808490520455175,-0.3887836717169062,0.6615354594336634
ENSGACG00000004818,ENSGACG00000004818,1.2909218095657846,0.38794140439982483,0.6645009008560694,0.9864994629310975,-0.38794140439982483,0.6645009008560685
ENSGACG00000018552,sh3bgrl,1.0011476424745858,-0.3827187511388459,0.667900114539331,1.305365559945441,0.3827187511388459,0.6679001145393315
ENSGACG00000000344,ENSGACG00000000344,2.5625521350533758,0.38402160714692635,0.676302610126048,1.9636697602331181,-0.38402160714692635,0.6763026101260433
ENSGACG00000005291,ENSGACG00000005291,0.7770850930247337,-0.38213510529095734,0.6862405278734789,1.0128124941925962,0.38213510529095734,0.6862405278734807
ENSGACG00000005090,ENSGACG00000005090,2.3451210332554027,0.3716782044951161,0.7095863029892697,1.8124894351670529,-0.3716782044951161,0.7095863029892708
ENSGACG00000018016,cd74a,5.861194959465324,0.3652807532641633,0.7280480709902258,4.550240733238442,-0.3652807532641633,0.7280480709902352
ENSGACG00000007282,cxcr4a,5.66908393051998,0.35360660284437184,0.7640964130316132,4.436855489438893,-0.35360660284437184,0.7640964130316132
ENSGACG00000007959,lcp1,4.9249551227954935,-0.3472856947799974,0.7640964130316132,6.265611162113054,0.3472856947799974,0.7640964130316132
ENSGACG00000016474,ENSGACG00000016474,1.0588211417500186,0.3535866789517633,0.7640964130316132,0.8286212753621052,-0.3535866789517633,0.7640964130316132
ENSGACG00000013555,coro1a,1.9247274427181018,-0.33929324482969614,0.7914374104255755,2.435151438564154,0.33929324482969614,0.7914374104255995
ENSGACG00000020358,tagln2,2.1148289420719673,0.34033383866344324,0.7995165950103003,1.6703990663549597,-0.34033383866344324,0.7995165950103097
ENSGACG00000012607,ENSGACG00000012607,1.4470622588236637,-0.326873125740043,0.8258874750259735,1.8151207382932026,0.326873125740043,0.825887475025972
ENSGACG00000007379,stmn1b,6.9549819161070685,0.32549617025744704,0.841231168069049,5.550375130550498,-0.32549617025744704,0.8412311680690482
ENSGACG00000001519,itgb2,0.8305385801580617,-0.3078236521060921,0.8891881731559022,1.0281218941992865,0.3078236521060921,0.8891881731558806
ENSGACG00000020257,ubb,4.320287668719614,0.3072050031563618,0.8908623555025912,3.4917392484008802,-0.3072050031563618,0.8908623555025912
ENSGACG00000017028,ENSGACG00000017028,5.456676652700703,0.2976602222483913,0.904635336252452,4.439486792565043,-0.2976602222483913,0.9046353362524525
ENSGACG00000020830,ENSGACG00000020830,1.2047129900913573,0.2966637090724059,0.904635336252452,0.9807584379285886,-0.2966637090724059,0.9046353362524525
ENSGACG00000020925,mt-nd1,5.195035899890203,-0.29305195457875,0.904635336252452,6.365361471531645,0.29305195457875,0.9046353362524525
ENSGACG00000014885,eif1b,1.2609798186527552,0.29079655244339964,0.9139939384682972,1.0307531973254362,-0.29079655244339964,0.9139939384682949
ENSGACG00000004619,spcs2,0.9372446014655698,-0.2846824158908931,0.9233355378836091,1.14174634737394,0.2846824158908931,0.9233355378836107
ENSGACG00000020896,rhogb,1.5716530934953303,-0.281477108161578,0.9266565556703033,1.9103260695848072,0.281477108161578,0.9266565556703242
ENSGACG00000020617,cct8,1.3686906047560023,-0.27530488306692347,0.9447400835738157,1.6565249225988967,0.27530488306692347,0.9447400835738157
ENSGACG00000015206,cirbpa,1.2004929779492524,0.2755097353012742,0.9530336383457503,0.9917620691833973,-0.2755097353012742,0.9530336383457512
ENSGACG00000011212,ENSGACG00000011212,2.3640106114153006,0.2629494961813762,0.970914449409955,1.9701284133609407,-0.2629494961813762,0.9709144494099547
ENSGACG00000004053,ENSGACG00000004053,1.3636667807773062,0.26075462807798566,0.9799552696328439,1.138158206747372,-0.26075462807798566,0.9799552696328439
ENSGACG00000017032,cfl1,3.1045222658751257,0.2548325766655477,0.9883244788543359,2.6018803730120146,-0.2548325766655477,0.9883244788543359
ENSGACG00000004591,ENSGACG00000004591,1.3483943558820697,-0.24985532246731434,0.9970888838738294,1.6034204413256903,0.24985532246731434,0.9970888838738294
ENSGACG00000003912,sub1b,1.011798149309422,0.03268116685584436,1,0.9891307660572474,-0.03268116685584436,1
ENSGACG00000003653,zgc:64051,2.8503167725530965,0.08847635918266561,1,2.6808194667965104,-0.08847635918266561,1
ENSGACG00000003574,rpl35,21.79817129060382,-0.02364320895651062,1,22.15916046280849,0.02364320895651062,1
ENSGACG00000003471,tubb2b,1.9174931361887793,0.25204676538248283,1,1.610118303828617,-0.25204676538248283,1
ENSGACG00000004055,rpl6,18.54434097608184,0.10740854841656589,1,17.21446347002267,-0.10740854841656589,1
ENSGACG00000004060,dynll1,1.5744664349234003,0.09629459967453236,1,1.4728121225186148,-0.09629459967453236,1
ENSGACG00000005077,zgc:86811,1.0891650385813438,-0.03560648466982985,1,1.1163901536128593,0.03560648466982985,1
ENSGACG00000005726,pcna,2.136330908700787,0.04294818061873995,1,2.073706072781204,-0.04294818061873995,1
ENSGACG00000012630,cox6a1,1.1134803466382337,0.030011955881075525,1,1.0905555411015697,-0.030011955881075525,1
ENSGACG00000001108,ENSGACG00000001108,15.04976901650074,0.2005846354551113,1,13.096713286973227,-0.2005846354551113,1
ENSGACG00000001066,ENSGACG00000001066,1.9426122560822603,0.20198402579015284,1,1.6888181882380089,-0.20198402579015284,1
ENSGACG00000002408,aprt,1.0314915393059112,0.00036518727467527157,1,1.0312316160756454,-0.00036518727467527157,1
ENSGACG00000004750,cfl1l,3.2142425815698514,-0.12543643409978178,1,3.5063310202822566,0.12543643409978178,1
ENSGACG00000005108,psap,1.3289019188447282,0.08129519874999047,1,1.2560884286739071,-0.08129519874999047,1
